code,name,amount,population,fy,quarter,geo_layer
IA,Iowa,4680599828.8,3190369.0,2010,4,state
IA,Iowa,5207893780.04,3190369.0,2011,1,state
IA,Iowa,4477677539.3,3190369.0,2011,2,state
IA,Iowa,4574452552.86,3190369.0,2011,3,state
IA,Iowa,5819595502.11,3190369.0,2011,4,state
IA,Iowa,5838631550.92,3190369.0,2012,1,state
IA,Iowa,5149729135.4,3190369.0,2012,2,state
IA,Iowa,4863791462.41,3190369.0,2012,3,state
IA,Iowa,5627618101.66,3190369.0,2012,4,state
IA,Iowa,5748219138.79,3190369.0,2013,1,state
IA,Iowa,4488065917.05,3190369.0,2013,2,state
IA,Iowa,4895599426.28,3190369.0,2013,3,state
IA,Iowa,5725322870.37,3190369.0,2013,4,state
IA,Iowa,5536342969.44,3190369.0,2014,1,state
IA,Iowa,4343814939.69,3190369.0,2014,2,state
IA,Iowa,4746502227.34,3190369.0,2014,3,state
IA,Iowa,5631406365.54,3190369.0,2014,4,state
IA,Iowa,6145550986.07,3190369.0,2015,1,state
IA,Iowa,4708956668.75,3190369.0,2015,2,state
IA,Iowa,4807073402.65,3190369.0,2015,3,state
IA,Iowa,5999975365.62,3190369.0,2015,4,state
IA,Iowa,6819778333.59,3190369.0,2016,1,state
IA,Iowa,5862284057.3,3190369.0,2016,2,state
IA,Iowa,5320125201.15,3190369.0,2016,3,state
IA,Iowa,5804975537.71,3190369.0,2016,4,state
IA,Iowa,6768440672.73,3190369.0,2017,1,state
IA,Iowa,5292569624.91,3190369.0,2017,2,state
IA,Iowa,5036571801.21,3190369.0,2017,3,state
IA,Iowa,5997072788.18,3190369.0,2017,4,state
IA,Iowa,5776898478.3,3190369.0,2018,1,state
IA,Iowa,5455276009.02,3190369.0,2018,2,state
IA,Iowa,5997102112.93,3190369.0,2018,3,state
IA,Iowa,6837151893.86,3190369.0,2018,4,state
IA,Iowa,6923489727.85,3190369.0,2019,1,state
IA,Iowa,6176454717.89,3190369.0,2019,2,state
IA,Iowa,6384433755.35,3190369.0,2019,3,state
IA,Iowa,6928479815.71,3190369.0,2019,4,state
IA,Iowa,7288586280.69,3190369.0,2020,1,state
IA,Iowa,5443339630.69,3190369.0,2020,2,state
IA,Iowa,14483614058.59,3190369.0,2020,3,state
IA,Iowa,8793606452.79,3190369.0,2020,4,state
IA,Iowa,7313644018.3,3190369.0,2021,1,state
IA,Iowa,10732521921.22,3190369.0,2021,2,state
IA,Iowa,10426040781.08,3190369.0,2021,3,state
IA,Iowa,9391667384.32,3190369.0,2021,4,state
IA,Iowa,6950045073.66,3190369.0,2022,1,state
IA,Iowa,6694397513.94,3190369.0,2022,2,state
IA,Iowa,7268682643.02,3190369.0,2022,3,state
IA,Iowa,9592506404.37,3190369.0,2022,4,state
IA,Iowa,6851184043.31,3190369.0,2023,1,state
IA,Iowa,7274521056.5,3190369.0,2023,2,state
IA,Iowa,7718278333.6,3190369.0,2023,3,state
IA,Iowa,9027131852.47,3190369.0,2023,4,state
IA,Iowa,7209811873.02,3190369.0,2024,1,state
IA,Iowa,7140010502.67,3190369.0,2024,2,state
IA,Iowa,8185799757.61,3190369.0,2024,3,state
IA,Iowa,9796040140.4,3190369.0,2024,4,state
ID,Idaho,1468278209.24,1839106.0,2008,1,state
ID,Idaho,1981328407.45,1839106.0,2008,2,state
ID,Idaho,1658152789.48,1839106.0,2008,3,state
ID,Idaho,1736984883.58,1839106.0,2008,4,state
ID,Idaho,2212288465.59,1839106.0,2009,1,state
ID,Idaho,1970339212.49,1839106.0,2009,2,state
ID,Idaho,3933216316.58,1839106.0,2009,3,state
ID,Idaho,3207621794.11,1839106.0,2009,4,state
ID,Idaho,3134388323.48,1839106.0,2010,1,state
ID,Idaho,2155109254.38,1839106.0,2010,2,state
ID,Idaho,2126388701.11,1839106.0,2010,3,state
ID,Idaho,2521353534.15,1839106.0,2010,4,state
ID,Idaho,2419816955.44,1839106.0,2011,1,state
ID,Idaho,2711017093.61,1839106.0,2011,2,state
ID,Idaho,2801753354.61,1839106.0,2011,3,state
ID,Idaho,3254533010.86,1839106.0,2011,4,state
ID,Idaho,2644973752.15,1839106.0,2012,1,state
ID,Idaho,2989269353.08,1839106.0,2012,2,state
ID,Idaho,2289829191.95,1839106.0,2012,3,state
ID,Idaho,2906454136.85,1839106.0,2012,4,state
ID,Idaho,3099336110.84,1839106.0,2013,1,state
ID,Idaho,2416317373.29,1839106.0,2013,2,state
ID,Idaho,2843705744.98,1839106.0,2013,3,state
ID,Idaho,3370326382.93,1839106.0,2013,4,state
ID,Idaho,2648637697.53,1839106.0,2014,1,state
ID,Idaho,2666796569.37,1839106.0,2014,2,state
ID,Idaho,2818983494.29,1839106.0,2014,3,state
ID,Idaho,2926162830.37,1839106.0,2014,4,state
ID,Idaho,2974402075.66,1839106.0,2015,1,state
ID,Idaho,2851571635.33,1839106.0,2015,2,state
ID,Idaho,2683904757.67,1839106.0,2015,3,state
ID,Idaho,3014132045.36,1839106.0,2015,4,state
ID,Idaho,3185889164.65,1839106.0,2016,1,state
ID,Idaho,3174276569.25,1839106.0,2016,2,state
ID,Idaho,3028304583.32,1839106.0,2016,3,state
ID,Idaho,3239930074.01,1839106.0,2016,4,state
ID,Idaho,3517938298.48,1839106.0,2017,1,state
ID,Idaho,2992407925.63,1839106.0,2017,2,state
ID,Idaho,2730304970.87,1839106.0,2017,3,state
ID,Idaho,3324539004.07,1839106.0,2017,4,state
ID,Idaho,2979667758.82,1839106.0,2018,1,state
ID,Idaho,2980574646.37,1839106.0,2018,2,state
ID,Idaho,3606738954.1,1839106.0,2018,3,state
ID,Idaho,3432444537.92,1839106.0,2018,4,state
ID,Idaho,3493111551.33,1839106.0,2019,1,state
ID,Idaho,3508779624.46,1839106.0,2019,2,state
ID,Idaho,3340055450.7,1839106.0,2019,3,state
ID,Idaho,3648999979.11,1839106.0,2019,4,state
ID,Idaho,3854009596.19,1839106.0,2020,1,state
ID,Idaho,3647695884.71,1839106.0,2020,2,state
ID,Idaho,8814741621.89,1839106.0,2020,3,state
ID,Idaho,4475160950.61,1839106.0,2020,4,state
ID,Idaho,4025070092.21,1839106.0,2021,1,state
ID,Idaho,6235232061.89,1839106.0,2021,2,state
ID,Idaho,6689213072.6,1839106.0,2021,3,state
ID,Idaho,4680519565.99,1839106.0,2021,4,state
ID,Idaho,4132722757.63,1839106.0,2022,1,state
ID,Idaho,4016336055.19,1839106.0,2022,2,state
ID,Idaho,4502989470.93,1839106.0,2022,3,state
ID,Idaho,5393059892.0,1839106.0,2022,4,state
ID,Idaho,4434403804.44,1839106.0,2023,1,state
ID,Idaho,5051785693.95,1839106.0,2023,2,state
ID,Idaho,4885820671.51,1839106.0,2023,3,state
ID,Idaho,5170501842.65,1839106.0,2023,4,state
ID,Idaho,4325652847.76,1839106.0,2024,1,state
ID,Idaho,4712103126.46,1839106.0,2024,2,state
ID,Idaho,5815487505.67,1839106.0,2024,3,state
ID,Idaho,6563837003.42,1839106.0,2024,4,state
IL,Illinois,14965575871.64,12812508.0,2008,1,state
IL,Illinois,13939250324.34,12812508.0,2008,2,state
IL,Illinois,14376011387.62,12812508.0,2008,3,state
IL,Illinois,17711105184.18,12812508.0,2008,4,state
IL,Illinois,18820519196.6,12812508.0,2009,1,state
IL,Illinois,17190403106.74,12812508.0,2009,2,state
IL,Illinois,24700626595.95,12812508.0,2009,3,state
IL,Illinois,26308665917.32,12812508.0,2009,4,state
IL,Illinois,21940979593.76,12812508.0,2010,1,state
IL,Illinois,19840551686.39,12812508.0,2010,2,state
IL,Illinois,14757769990.35,12812508.0,2010,3,state
IL,Illinois,18959176428.56,12812508.0,2010,4,state
IL,Illinois,17722402486.43,12812508.0,2011,1,state
IL,Illinois,15812319891.96,12812508.0,2011,2,state
IL,Illinois,17409387106.65,12812508.0,2011,3,state
IL,Illinois,19314189090.39,12812508.0,2011,4,state
IL,Illinois,17543690705.52,12812508.0,2012,1,state
IL,Illinois,17556452229.41,12812508.0,2012,2,state
IL,Illinois,17042244404.79,12812508.0,2012,3,state
IL,Illinois,19980990930.08,12812508.0,2012,4,state
IL,Illinois,17413458543.51,12812508.0,2013,1,state
IL,Illinois,15348996435.13,12812508.0,2013,2,state
IL,Illinois,18114058102.06,12812508.0,2013,3,state
IL,Illinois,21176877150.12,12812508.0,2013,4,state
IL,Illinois,17916730018.7,12812508.0,2014,1,state
IL,Illinois,15158860865.75,12812508.0,2014,2,state
IL,Illinois,17311150932.98,12812508.0,2014,3,state
IL,Illinois,21131615337.69,12812508.0,2014,4,state
IL,Illinois,19680821389.72,12812508.0,2015,1,state
IL,Illinois,17796027067.27,12812508.0,2015,2,state
IL,Illinois,17349201269.03,12812508.0,2015,3,state
IL,Illinois,20555273411.29,12812508.0,2015,4,state
IL,Illinois,22913474624.2,12812508.0,2016,1,state
IL,Illinois,18845710659.18,12812508.0,2016,2,state
IL,Illinois,19432639870.59,12812508.0,2016,3,state
IL,Illinois,23002812963.47,12812508.0,2016,4,state
IL,Illinois,23293938123.78,12812508.0,2017,1,state
IL,Illinois,20207830983.84,12812508.0,2017,2,state
IL,Illinois,19568177811.84,12812508.0,2017,3,state
IL,Illinois,21390552137.47,12812508.0,2017,4,state
IL,Illinois,23032592961.75,12812508.0,2018,1,state
IL,Illinois,19929062578.91,12812508.0,2018,2,state
IL,Illinois,21312602023.21,12812508.0,2018,3,state
IL,Illinois,24226675548.02,12812508.0,2018,4,state
IL,Illinois,22484516160.54,12812508.0,2019,1,state
IL,Illinois,20477255811.42,12812508.0,2019,2,state
IL,Illinois,21600120727.13,12812508.0,2019,3,state
IL,Illinois,24655180533.5,12812508.0,2019,4,state
IL,Illinois,22434805874.5,12812508.0,2020,1,state
IL,Illinois,22555111320.91,12812508.0,2020,2,state
IL,Illinois,58707782810.34,12812508.0,2020,3,state
IL,Illinois,30317238749.85,12812508.0,2020,4,state
IL,Illinois,26542787227.44,12812508.0,2021,1,state
IL,Illinois,46431198511.75,12812508.0,2021,2,state
IL,Illinois,42090215372.93,12812508.0,2021,3,state
IL,Illinois,41207062600.19,12812508.0,2021,4,state
IL,Illinois,26933512463.95,12812508.0,2022,1,state
IL,Illinois,29126400034.01,12812508.0,2022,2,state
IL,Illinois,30253610977.3,12812508.0,2022,3,state
IL,Illinois,31946001270.29,12812508.0,2022,4,state
IL,Illinois,62764211733.44,12812508.0,2023,1,state
IL,Illinois,30283470116.37,12812508.0,2023,2,state
IL,Illinois,29761401951.81,12812508.0,2023,3,state
IL,Illinois,35038770741.77,12812508.0,2023,4,state
IL,Illinois,27838488877.23,12812508.0,2024,1,state
IL,Illinois,29297494018.2,12812508.0,2024,2,state
IL,Illinois,32888076726.43,12812508.0,2024,3,state
IL,Illinois,37663178386.16,12812508.0,2024,4,state
IN,Indiana,8018116977.28,6785528.0,2008,1,state
IN,Indiana,6790295177.45,6785528.0,2008,2,state
IN,Indiana,8642177548.38,6785528.0,2008,3,state
IN,Indiana,10387624101.17,6785528.0,2008,4,state
IN,Indiana,10794523689.64,6785528.0,2009,1,state
IN,Indiana,11248101222.27,6785528.0,2009,2,state
IN,Indiana,12142162767.36,6785528.0,2009,3,state
IN,Indiana,13986245126.43,6785528.0,2009,4,state
IN,Indiana,11788495850.85,6785528.0,2010,1,state
IN,Indiana,12386666758.47,6785528.0,2010,2,state
IN,Indiana,7134145026.24,6785528.0,2010,3,state
IN,Indiana,8456180239.99,6785528.0,2010,4,state
IN,Indiana,10096170242.76,6785528.0,2011,1,state
IN,Indiana,10847022975.51,6785528.0,2011,2,state
IN,Indiana,8061451041.21,6785528.0,2011,3,state
IN,Indiana,9604211309.8,6785528.0,2011,4,state
IN,Indiana,27048028559.36,6785528.0,2012,1,state
IN,Indiana,26607820358.41,6785528.0,2012,2,state
IN,Indiana,26526369154.78,6785528.0,2012,3,state
IN,Indiana,24076476524.83,6785528.0,2012,4,state
IN,Indiana,24545116005.91,6785528.0,2013,1,state
IN,Indiana,25496658748.29,6785528.0,2013,2,state
IN,Indiana,21800454424.63,6785528.0,2013,3,state
IN,Indiana,25928670513.96,6785528.0,2013,4,state
IN,Indiana,26269215026.08,6785528.0,2014,1,state
IN,Indiana,27843013474.22,6785528.0,2014,2,state
IN,Indiana,24213218917.79,6785528.0,2014,3,state
IN,Indiana,28327099988.06,6785528.0,2014,4,state
IN,Indiana,30715761475.44,6785528.0,2015,1,state
IN,Indiana,33362509342.64,6785528.0,2015,2,state
IN,Indiana,28397864796.11,6785528.0,2015,3,state
IN,Indiana,30733546369.78,6785528.0,2015,4,state
IN,Indiana,33560230640.97,6785528.0,2016,1,state
IN,Indiana,34826436288.06,6785528.0,2016,2,state
IN,Indiana,29544532977.12,6785528.0,2016,3,state
IN,Indiana,31738427856.38,6785528.0,2016,4,state
IN,Indiana,33012054183.66,6785528.0,2017,1,state
IN,Indiana,34546951245.48,6785528.0,2017,2,state
IN,Indiana,30276213511.63,6785528.0,2017,3,state
IN,Indiana,32519989109.36,6785528.0,2017,4,state
IN,Indiana,33228031990.93,6785528.0,2018,1,state
IN,Indiana,38855768805.3,6785528.0,2018,2,state
IN,Indiana,32285932484.68,6785528.0,2018,3,state
IN,Indiana,33229779612.7,6785528.0,2018,4,state
IN,Indiana,36885042573.87,6785528.0,2019,1,state
IN,Indiana,39513184758.82,6785528.0,2019,2,state
IN,Indiana,34538109988.54,6785528.0,2019,3,state
IN,Indiana,36489504189.75,6785528.0,2019,4,state
IN,Indiana,38314068941.83,6785528.0,2020,1,state
IN,Indiana,41059050360.98,6785528.0,2020,2,state
IN,Indiana,68441659024.93,6785528.0,2020,3,state
IN,Indiana,38362289357.97,6785528.0,2020,4,state
IN,Indiana,40821014309.06,6785528.0,2021,1,state
IN,Indiana,53529413237.67,6785528.0,2021,2,state
IN,Indiana,44408974230.62,6785528.0,2021,3,state
IN,Indiana,38524048385.39,6785528.0,2021,4,state
IN,Indiana,39948223628.62,6785528.0,2022,1,state
IN,Indiana,45868357376.77,6785528.0,2022,2,state
IN,Indiana,35804940410.36,6785528.0,2022,3,state
IN,Indiana,42312291979.11,6785528.0,2022,4,state
IN,Indiana,40577804821.35,6785528.0,2023,1,state
IN,Indiana,54670291553.33,6785528.0,2023,2,state
IN,Indiana,44247190230.86,6785528.0,2023,3,state
IN,Indiana,44239245302.89,6785528.0,2023,4,state
IN,Indiana,42769633453.74,6785528.0,2024,1,state
IN,Indiana,54239964973.46,6785528.0,2024,2,state
IN,Indiana,46242435893.99,6785528.0,2024,3,state
IN,Indiana,48615113127.46,6785528.0,2024,4,state
KS,Kansas,3651872868.28,2937880.0,2008,1,state
KS,Kansas,3418668388.44,2937880.0,2008,2,state
KS,Kansas,3742698471.49,2937880.0,2008,3,state
KS,Kansas,3980722043.22,2937880.0,2008,4,state
KS,Kansas,4743499155.7,2937880.0,2009,1,state
KS,Kansas,6088785105.07,2937880.0,2009,2,state
KS,Kansas,5496956946.69,2937880.0,2009,3,state
KS,Kansas,11094352607.27,2937880.0,2009,4,state
KS,Kansas,5139199883.68,2937880.0,2010,1,state
KS,Kansas,4600457393.51,2937880.0,2010,2,state
KS,Kansas,3472395013.38,2937880.0,2010,3,state
KS,Kansas,4038240980.14,2937880.0,2010,4,state
KS,Kansas,4244004425.74,2937880.0,2011,1,state
KS,Kansas,4094683999.75,2937880.0,2011,2,state
KS,Kansas,3658572615.03,2937880.0,2011,3,state
KS,Kansas,4661052486.74,2937880.0,2011,4,state
KS,Kansas,4334502605.04,2937880.0,2012,1,state
KS,Kansas,4243355467.56,2937880.0,2012,2,state
KS,Kansas,3768334108.77,2937880.0,2012,3,state
KS,Kansas,4491707147.24,2937880.0,2012,4,state
KS,Kansas,3984973549.55,2937880.0,2013,1,state
KS,Kansas,3447069993.27,2937880.0,2013,2,state
KS,Kansas,3606744371.64,2937880.0,2013,3,state
KS,Kansas,4289803262.29,2937880.0,2013,4,state
KS,Kansas,3782074524.91,2937880.0,2014,1,state
KS,Kansas,3128173145.92,2937880.0,2014,2,state
KS,Kansas,3646386856.65,2937880.0,2014,3,state
KS,Kansas,4489747659.76,2937880.0,2014,4,state
KS,Kansas,4623079864.22,2937880.0,2015,1,state
KS,Kansas,3952372681.83,2937880.0,2015,2,state
KS,Kansas,5212545426.92,2937880.0,2015,3,state
KS,Kansas,4323479496.81,2937880.0,2015,4,state
KS,Kansas,4885681534.86,2937880.0,2016,1,state
KS,Kansas,3989362898.06,2937880.0,2016,2,state
KS,Kansas,3384532303.81,2937880.0,2016,3,state
KS,Kansas,4342973522.74,2937880.0,2016,4,state
KS,Kansas,4908601203.22,2937880.0,2017,1,state
KS,Kansas,3861249124.82,2937880.0,2017,2,state
KS,Kansas,4028105355.14,2937880.0,2017,3,state
KS,Kansas,4909698499.24,2937880.0,2017,4,state
KS,Kansas,4628769834.73,2937880.0,2018,1,state
KS,Kansas,4079570964.82,2937880.0,2018,2,state
KS,Kansas,4595362815.55,2937880.0,2018,3,state
KS,Kansas,5399596822.01,2937880.0,2018,4,state
KS,Kansas,5342577053.48,2937880.0,2019,1,state
KS,Kansas,4893620231.86,2937880.0,2019,2,state
KS,Kansas,4594725465.09,2937880.0,2019,3,state
KS,Kansas,5648165746.16,2937880.0,2019,4,state
KS,Kansas,5554603324.65,2937880.0,2020,1,state
KS,Kansas,4850227631.89,2937880.0,2020,2,state
KS,Kansas,12956029896.46,2937880.0,2020,3,state
KS,Kansas,6820576507.27,2937880.0,2020,4,state
KS,Kansas,6150387022.81,2937880.0,2021,1,state
KS,Kansas,9262862650.54,2937880.0,2021,2,state
KS,Kansas,10356762436.65,2937880.0,2021,3,state
KS,Kansas,7069944925.02,2937880.0,2021,4,state
KS,Kansas,6175053429.3,2937880.0,2022,1,state
KS,Kansas,5564074544.56,2937880.0,2022,2,state
KS,Kansas,6162630459.69,2937880.0,2022,3,state
KS,Kansas,9606439175.63,2937880.0,2022,4,state
KS,Kansas,6026775274.37,2937880.0,2023,1,state
KS,Kansas,6542196641.64,2937880.0,2023,2,state
KS,Kansas,6566273377.91,2937880.0,2023,3,state
KS,Kansas,7728813298.95,2937880.0,2023,4,state
KS,Kansas,6123059858.39,2937880.0,2024,1,state
KS,Kansas,6020764321.84,2937880.0,2024,2,state
KS,Kansas,6924021264.07,2937880.0,2024,3,state
KS,Kansas,8715367480.65,2937880.0,2024,4,state
KY,Kentucky,7904933018.82,4505836.0,2008,1,state
KY,Kentucky,8878409472.98,4505836.0,2008,2,state
KY,Kentucky,8061232749.75,4505836.0,2008,3,state
KY,Kentucky,9493325492.2,4505836.0,2008,4,state
KY,Kentucky,8204632233.74,4505836.0,2009,1,state
KY,Kentucky,8738366609.09,4505836.0,2009,2,state
KY,Kentucky,8887283784.12,4505836.0,2009,3,state
KY,Kentucky,11082977484.2,4505836.0,2009,4,state
KY,Kentucky,8491573710.15,4505836.0,2010,1,state
KY,Kentucky,10301240234.8,4505836.0,2010,2,state
KY,Kentucky,5759785937.56,4505836.0,2010,3,state
KY,Kentucky,7887404299.21,4505836.0,2010,4,state
KY,Kentucky,8265285708.31,4505836.0,2011,1,state
KY,Kentucky,7539148070.13,4505836.0,2011,2,state
KY,Kentucky,8144750038.06,4505836.0,2011,3,state
KY,Kentucky,8625488420.65,4505836.0,2011,4,state
KY,Kentucky,12218555935.99,4505836.0,2012,1,state
KY,Kentucky,19643181291.45,4505836.0,2012,2,state
KY,Kentucky,15067932890.36,4505836.0,2012,3,state
KY,Kentucky,13768174929.38,4505836.0,2012,4,state
KY,Kentucky,14905701568.54,4505836.0,2013,1,state
KY,Kentucky,15512201579.47,4505836.0,2013,2,state
KY,Kentucky,16245219806.41,4505836.0,2013,3,state
KY,Kentucky,17864833343.54,4505836.0,2013,4,state
KY,Kentucky,17136241366.42,4505836.0,2014,1,state
KY,Kentucky,18069511623.89,4505836.0,2014,2,state
KY,Kentucky,16239733384.96,4505836.0,2014,3,state
KY,Kentucky,20529281171.45,4505836.0,2014,4,state
KY,Kentucky,20055876521.89,4505836.0,2015,1,state
KY,Kentucky,17934873291.49,4505836.0,2015,2,state
KY,Kentucky,18402882043.16,4505836.0,2015,3,state
KY,Kentucky,22172969519.39,4505836.0,2015,4,state
KY,Kentucky,22245540590.66,4505836.0,2016,1,state
KY,Kentucky,20747798972.05,4505836.0,2016,2,state
KY,Kentucky,20000626701.92,4505836.0,2016,3,state
KY,Kentucky,27374831406.57,4505836.0,2016,4,state
KY,Kentucky,20658491631.44,4505836.0,2017,1,state
KY,Kentucky,25206446227.21,4505836.0,2017,2,state
KY,Kentucky,20989866024.26,4505836.0,2017,3,state
KY,Kentucky,24705341010.19,4505836.0,2017,4,state
KY,Kentucky,18602713726.42,4505836.0,2018,1,state
KY,Kentucky,26328336449.59,4505836.0,2018,2,state
KY,Kentucky,24229162367.78,4505836.0,2018,3,state
KY,Kentucky,20509438134.2,4505836.0,2018,4,state
KY,Kentucky,25208851819.66,4505836.0,2019,1,state
KY,Kentucky,23679003540.7,4505836.0,2019,2,state
KY,Kentucky,26670708236.24,4505836.0,2019,3,state
KY,Kentucky,27595593345.95,4505836.0,2019,4,state
KY,Kentucky,26650855838.08,4505836.0,2020,1,state
KY,Kentucky,29261195915.4,4505836.0,2020,2,state
KY,Kentucky,37005266552.29,4505836.0,2020,3,state
KY,Kentucky,32217092703.37,4505836.0,2020,4,state
KY,Kentucky,30318256548.45,4505836.0,2021,1,state
KY,Kentucky,37810855205.49,4505836.0,2021,2,state
KY,Kentucky,39808403238.0,4505836.0,2021,3,state
KY,Kentucky,36976641247.98,4505836.0,2021,4,state
KY,Kentucky,33497363811.32,4505836.0,2022,1,state
KY,Kentucky,34885788185.72,4505836.0,2022,2,state
KY,Kentucky,36491720423.26,4505836.0,2022,3,state
KY,Kentucky,45561695273.59,4505836.0,2022,4,state
KY,Kentucky,28435034288.25,4505836.0,2023,1,state
KY,Kentucky,47936615639.63,4505836.0,2023,2,state
KY,Kentucky,42150757664.38,4505836.0,2023,3,state
KY,Kentucky,40786920649.19,4505836.0,2023,4,state
KY,Kentucky,32243182461.33,4505836.0,2024,1,state
KY,Kentucky,39192320775.84,4505836.0,2024,2,state
KY,Kentucky,43180896730.49,4505836.0,2024,3,state
KY,Kentucky,48376092223.47,4505836.0,2024,4,state
LA,Louisiana,5152277094.14,4657757.0,2008,1,state
LA,Louisiana,6848023532.6,4657757.0,2008,2,state
LA,Louisiana,6613472308.3,4657757.0,2008,3,state
LA,Louisiana,8089018623.19,4657757.0,2008,4,state
LA,Louisiana,36273561510.56,4657757.0,2009,1,state
LA,Louisiana,10446931896.69,4657757.0,2009,2,state
LA,Louisiana,9519713409.21,4657757.0,2009,3,state
LA,Louisiana,38013612634.38,4657757.0,2009,4,state
LA,Louisiana,37052106223.41,4657757.0,2010,1,state
LA,Louisiana,12209818762.27,4657757.0,2010,2,state
LA,Louisiana,6049556227.07,4657757.0,2010,3,state
LA,Louisiana,9075474566.3,4657757.0,2010,4,state
LA,Louisiana,41517382859.31,4657757.0,2011,1,state
LA,Louisiana,28513161216.14,4657757.0,2011,2,state
LA,Louisiana,25124229327.06,4657757.0,2011,3,state
LA,Louisiana,42905828014.84,4657757.0,2011,4,state
LA,Louisiana,33218237148.18,4657757.0,2012,1,state
LA,Louisiana,29503892049.2,4657757.0,2012,2,state
LA,Louisiana,25802729322.51,4657757.0,2012,3,state
LA,Louisiana,42845382615.53,4657757.0,2012,4,state
LA,Louisiana,43573502789.79,4657757.0,2013,1,state
LA,Louisiana,29096157179.59,4657757.0,2013,2,state
LA,Louisiana,26028968075.57,4657757.0,2013,3,state
LA,Louisiana,42987971910.02,4657757.0,2013,4,state
LA,Louisiana,8111842017.76,4657757.0,2014,1,state
LA,Louisiana,8904018444.71,4657757.0,2014,2,state
LA,Louisiana,5741487614.72,4657757.0,2014,3,state
LA,Louisiana,7522139272.74,4657757.0,2014,4,state
LA,Louisiana,8802461542.61,4657757.0,2015,1,state
LA,Louisiana,9330270981.54,4657757.0,2015,2,state
LA,Louisiana,6147645675.01,4657757.0,2015,3,state
LA,Louisiana,6903769106.24,4657757.0,2015,4,state
LA,Louisiana,9459824416.47,4657757.0,2016,1,state
LA,Louisiana,10304255255.46,4657757.0,2016,2,state
LA,Louisiana,6777459425.03,4657757.0,2016,3,state
LA,Louisiana,10481820604.5,4657757.0,2016,4,state
LA,Louisiana,12822080089.2,4657757.0,2017,1,state
LA,Louisiana,12519028862.32,4657757.0,2017,2,state
LA,Louisiana,7958327696.77,4657757.0,2017,3,state
LA,Louisiana,7431285637.27,4657757.0,2017,4,state
LA,Louisiana,9189066388.4,4657757.0,2018,1,state
LA,Louisiana,13323773611.06,4657757.0,2018,2,state
LA,Louisiana,6944879674.63,4657757.0,2018,3,state
LA,Louisiana,8164550546.03,4657757.0,2018,4,state
LA,Louisiana,10515495137.22,4657757.0,2019,1,state
LA,Louisiana,13076610168.87,4657757.0,2019,2,state
LA,Louisiana,7566178767.05,4657757.0,2019,3,state
LA,Louisiana,8440122385.3,4657757.0,2019,4,state
LA,Louisiana,10819829950.35,4657757.0,2020,1,state
LA,Louisiana,13482582913.82,4657757.0,2020,2,state
LA,Louisiana,20057771875.72,4657757.0,2020,3,state
LA,Louisiana,12651636909.56,4657757.0,2020,4,state
LA,Louisiana,12213864122.02,4657757.0,2021,1,state
LA,Louisiana,25604121002.28,4657757.0,2021,2,state
LA,Louisiana,17607389283.33,4657757.0,2021,3,state
LA,Louisiana,13529490985.77,4657757.0,2021,4,state
LA,Louisiana,14330652073.1,4657757.0,2022,1,state
LA,Louisiana,16508988126.99,4657757.0,2022,2,state
LA,Louisiana,10539725484.06,4657757.0,2022,3,state
LA,Louisiana,12635734023.65,4657757.0,2022,4,state
LA,Louisiana,15724686868.13,4657757.0,2023,1,state
LA,Louisiana,19853081866.79,4657757.0,2023,2,state
LA,Louisiana,10103237651.43,4657757.0,2023,3,state
LA,Louisiana,13461223497.57,4657757.0,2023,4,state
LA,Louisiana,15328542163.09,4657757.0,2024,1,state
LA,Louisiana,17988252124.32,4657757.0,2024,2,state
LA,Louisiana,9968308188.19,4657757.0,2024,3,state
LA,Louisiana,13013819915.34,4657757.0,2024,4,state
MA,Massachusetts,10007620688.52,7029917.0,2008,1,state
MA,Massachusetts,10903650513.72,7029917.0,2008,2,state
MA,Massachusetts,10216258404.74,7029917.0,2008,3,state
MA,Massachusetts,11952379826.87,7029917.0,2008,4,state
MA,Massachusetts,16031171764.51,7029917.0,2009,1,state
MA,Massachusetts,18635603049.97,7029917.0,2009,2,state
MA,Massachusetts,17091531174.56,7029917.0,2009,3,state
MA,Massachusetts,15840469091.56,7029917.0,2009,4,state
MA,Massachusetts,20514808543.58,7029917.0,2010,1,state
MA,Massachusetts,20252343114.91,7029917.0,2010,2,state
MA,Massachusetts,12417694558.5,7029917.0,2010,3,state
MA,Massachusetts,13274915079.04,7029917.0,2010,4,state
MA,Massachusetts,16234128890.46,7029917.0,2011,1,state
MA,Massachusetts,15762927328.98,7029917.0,2011,2,state
MA,Massachusetts,14218729601.24,7029917.0,2011,3,state
MA,Massachusetts,17355062597.46,7029917.0,2011,4,state
MA,Massachusetts,17280422738.66,7029917.0,2012,1,state
MA,Massachusetts,21561844076.64,7029917.0,2012,2,state
MA,Massachusetts,19611833164.86,7029917.0,2012,3,state
MA,Massachusetts,21068522780.79,7029917.0,2012,4,state
MA,Massachusetts,21771034280.84,7029917.0,2013,1,state
MA,Massachusetts,19165182502.15,7029917.0,2013,2,state
MA,Massachusetts,19398663897.89,7029917.0,2013,3,state
MA,Massachusetts,22795971405.27,7029917.0,2013,4,state
MA,Massachusetts,17005476706.81,7029917.0,2014,1,state
MA,Massachusetts,16041133235.41,7029917.0,2014,2,state
MA,Massachusetts,18188678331.68,7029917.0,2014,3,state
